source_id,l,b,distance,X,Y,Z,Vzprime,R,pm_b,pm_l
UBC_100,22.285,-3.655,1.429,1.319577122315242,0.5407944869198943,-0.09109664328008313,3.7368715947170617,7.041477845601606,-0.5155529794326019,-3.465667983371098
UBC_101,25.045,-0.274,2.175,1.9704743339473123,0.9207320488896988,-0.010401248872639992,-4.261513948675472,6.435727918678003,-1.1103914710816551,-2.844672208011765
UBC_102,25.757,-1.155,1.877,1.6901674570816312,0.8154945617460466,-0.037835038288801345,5.028913839088004,6.6997355451835485,-0.23027979295714254,-2.6956834875027123
UBC_103,26.044,-1.029,2.984,2.680563719144343,1.309947430824605,-0.053588082360753415,-2.946904936347729,5.809198575556916,-0.6833640866117061,-2.1964940153078416
UBC_104,26.373,-0.935,3.028,2.71248826322898,1.3448980101975259,-0.049411219544597755,-4.761933850558979,5.786111459922299,-0.8019917866805404,-0.4974798768108674
UBC_105,26.945,-0.229,2.144,1.9112362618201906,0.971513638918795,-0.008569124941031576,-1.5893102780069297,6.5017497721144615,-0.8644072491763601,-0.676380085969527
UBC_106,27.028,-0.354,2.353,2.095975999629058,1.0692436159349399,-0.014537836772624354,11.212830402181359,6.334925395144729,0.3650232476051674,-1.6688293249676438
UBC_107,27.242,0.558,2.501,2.2234862035986507,1.1447779221857297,0.024356698080612863,-11.622561062845667,6.2226106419992275,-1.608719781747835,-1.0290231093630815
UBC_108,27.763,-1.271,1.585,1.4021928887741357,0.7381356120489165,-0.03515738645462104,14.316746749668564,6.977039079503857,0.9531508397005143,-4.587265846127694
UBC_10a,102.416,7.285,0.873,-0.18618688211578133,0.8457002102095046,0.11070069709680777,1.0326194697916056,8.567624396752965,-0.8274694867479715,-3.6115670391102555
UBC_10b,102.507,5.653,1.006,-0.21679875976686358,0.9773508402323929,0.0990944866653377,8.822183660467887,8.612069967816527,0.7995366979319731,-3.85544591217026
UBC_11,327.001,-7.548,0.444,0.36914746729494324,-0.23971785677910798,-0.05832239374491277,-1.4127589319492766,7.974603515082409,-4.434984991228191,-5.158130470980629
UBC_110,27.934,-1.157,,,,,,,-0.48681757950708593,-2.6933611152277455
