x,y,z
-103.9443326684111,350.74068171681483,104.17628861986623
-103.10081966952885,352.70907042437796,103.99853367511032
-102.25730667064693,354.6789612379344,103.80733263219722
-101.41379367176467,356.6503541574859,103.6027115955017
-100.57028067288263,358.623249183031,103.38469910036564
-99.72676767400037,360.59764631457085,103.15332612423089
-98.88325467511834,362.57354555210435,102.9086260972864
-98.03974167623608,364.5509468956326,102.65063491261816
-97.19622867735404,366.52985034515444,102.3793909358563
-96.35271567847178,368.51025590067104,102.09493501430768
-95.50920267958975,370.4921635621813,101.79731048556856
-94.66568968070749,372.4755733296863,101.48656318560555
-93.82217668182545,374.46048520318493,101.16274145629951
-92.97866368294319,376.4468991826783,100.8258961524409
-92.13515068406116,378.4348152681653,100.4760806481719
-91.2916376851789,380.4242334596471,100.11335084286243
-90.44812468629698,382.4151537571222,99.73776516641692
-89.60461168741472,384.40757616059227,99.34938458399886
-88.76109868853268,386.40150067005607,98.94827260016937
-87.91758568965042,388.3969272855146,98.53449526242798
-87.07407269076839,390.39385600696676,98.10812116415167
-86.23055969188613,392.39228683441365,97.66922144691988
-85.3870466930041,394.39221976785416,97.21786980222257
-84.54353369412183,396.3936548072894,96.75414247253944
-83.7000206952398,398.39659195271827,96.27811825178617
-82.85650769635754,400.401031204142,95.78987848511787
-82.0129946974755,402.40697256155926,95.28950706808483
-81.16948169859324,404.4144160249713,94.77709044513004
-80.32596869971132,406.4233615943766,94.25271760742622
-79.48245570082906,408.43380926977704,93.7164800900399
-78.63894270194703,410.4457590511711,93.16847196842157
-77.79542970306477,412.45921093855986,92.60878985420943
-76.95191670418274,414.47416493194225,92.0375328903466
-76.10840370530047,416.4906210313194,91.45480274549855
-75.26489070641844,418.5085792366902,90.86070360777087
-74.42137770753618,420.52803954805574,90.25534217771698
-73.57786470865415,422.54900196541496,89.63882766063269
-72.73435170977189,424.5714664887688,89.0112717581296
-71.89083871088985,426.5954331181164,88.37278865898409
-71.04732571200793,428.6209018534579,87.7234950292544
-70.20381271312567,430.6478726947944,87.06351000166214
-69.36029971424364,432.6763456421245,86.39295516423402
-68.51678671536138,434.70632069544934,85.71195454819463
-67.67327371647934,436.7377978547678,85.0206346151125
-66.82976071759708,438.77077712008105,84.31912424328796
-65.98624771871505,440.8052584913879,83.6075547133852
-65.14273471983279,442.8412419686896,82.8860596932978
-64.29922172095075,444.8787275519848,82.15477522225132
-63.45570872206849,446.9177152412748,81.41383969413116
-62.61219572318646,448.9582050365584,80.66339384004183
-61.7686827243042,451.0001969378368,79.9035807100836
-60.925169725422165,453.0436909451088,79.13454565435528
-60.081656726539904,455.08868705837557,78.35643630316967
-59.238143727657985,457.1351852776357,77.56940254648842
-58.394630728775724,459.18318560289083,76.77359651256543
-57.55111772989369,461.2326880341395,75.96917254580704
-56.70760473101143,463.2836925713831,75.15628718383606
-55.864091732129395,465.33619921462025,74.33509913376886
-55.020578733247135,467.3902079638521,73.50576924769511
-54.1770657343651,469.4457188190776,72.66846049736814
-53.33355273548284,471.5027317802979,71.8233379480959
-52.49003973660081,473.5612468475118,70.9705687318419
-51.646526737718546,475.62126402072045,70.110322019528
-50.80301373883651,477.68278329992273,69.24276899254484
-49.95950073995425,479.74580468511977,68.36808281346629
-49.11598774107233,481.8103281763101,67.4864385959728
-48.27247474219007,483.87635377349557,66.59801337398022
-47.42896174330804,485.9438814766746,65.7029860699821
-46.585448744425776,488.01291128584836,64.80153746259748
-45.74193574554374,490.08344320101577,63.893850153337574
-44.89842274666148,492.1554772221779,62.98010853258343
-44.05490974777945,494.22901334933374,62.06049874478515
-43.21139674889719,496.30405158248425,61.135208652880024
-42.36788375001515,498.3805919216285,60.20442780193683
-41.52437075113289,500.45863436676734,59.268347382026896
-40.68085775225086,502.5381789178999,58.32716019032939
-39.8373447533686,504.6192255750272,57.381060592469694
-38.993831754486564,506.70177433814814,56.43024448310326
-38.1503187556043,508.7858252072638,55.47490924574127
-37.30680575672238,510.87137818237284,54.51525371183186
-36.46329275784035,512.9584332634763,53.551478119094085
-35.61977975895809,515.0469904505745,52.583784069118465
-34.776266760076055,517.1370497436665,51.61237448423726
-33.932753761193794,519.228611142753,50.6374535636661
-33.08924076231176,521.3216746478333,49.659226738936006
-32.2457277634295,523.4162402589084,48.677900628609905
-31.402214764547466,525.5123079759769,47.69368299230177
-30.558701765665205,527.6098777990403,46.70678268399975
-29.71518876678317,529.7089497280973,45.71740960470765
-28.87167576790091,531.8095237631491,44.72577465440614
-28.02816276901899,533.9115999041942,43.732089683351646
-27.18464977013673,536.0151781512343,42.73656744271481
-26.341136771254696,538.1202585042681,41.73942153457494
-25.497623772372435,540.2268409632966,40.74086636127391
-24.6541107734904,542.3349255283188,39.74111707414926
-23.81059777460814,544.4445121993357,38.74038952164618
-22.967084775726107,546.5556009763462,37.73890019683134
-22.123571776843846,548.6681918593514,36.73686618431245
-21.280058777961813,550.7822848483504,35.7345051065794
-20.43654577907955,552.897879943344,34.73203506977731
-19.593032780197518,555.0149771443313,33.7296746089281
-18.749519781315257,557.1335764513133,32.72764263260778
-17.906006782433337,559.2536778642886,31.726158367102382
-17.062493783550963,561.3752813832593,30.72544130004358
-16.218980784669043,563.4983870082232,29.72571112355595
-15.375467785786782,565.6229947391819,28.727187676908954
-14.531954786904748,567.7491045761343,27.73009088871052
-13.688441788022487,569.8767165190815,26.734640718642993
-12.844928789140454,572.0058305680222,25.741057098762553
-12.001415790258193,574.1364467229579,24.74955987437848
-11.15790279137616,576.268564983887,23.760368744528837
-10.314389792493898,578.4021853508109,22.77370320206753
-9.470876793611865,580.5373078237285,21.789782473383518
-8.627363794729831,582.6739324026402,20.80882545776618
-7.78385079584757,584.8120590875467,19.831050666437882
-6.94033779696565,586.9516878784465,18.85667616127084
-6.096824798083389,589.0928187753414,17.8859194932051
-5.253311799201356,591.2354517782298,16.918997640392387
-4.409798800319095,593.3795868871132,15.956126946076818
-3.5662858014370613,595.52522410199,14.997523056241487
-2.7227728025548004,597.6723634228616,14.043400857031624
-1.8792598036727668,599.8210048497269,13.093974411984108
-1.0357468047905058,601.9711483825869,12.149456899075352
-0.19223380590847228,604.1227940214405,11.210060547615429
0.6512791929737887,606.275941766289,10.275996575003957
1.4947921918558222,608.4305916171309,9.347475123376064
2.338305190738083,610.5867435739676,8.424705196151573
3.181818189620003,612.7443976367978,7.507894594520131
4.025331188502264,614.9035538056229,6.597249853873267
4.868844187384298,617.0642120804416,5.69297618021793
5.7123571862665585,619.2263724612552,4.795277386582982
6.555870185148592,621.3900349480623,3.904355829452709
7.399383184030853,623.5551995408642,3.020412345240736
8.242896182912887,625.7218662396598,2.143646186838266
9.086409181795148,627.8900350444501,1.2742549602511613
9.929922180677181,630.0597059552339,0.41243456135723555
10.773435179559442,632.2308789720126,-0.44162088719615333
11.616948178441476,634.4035540947849,-1.2877190989252991
12.460461177323737,636.5777313235519,-2.125669686255913
13.30397417620577,638.7534106583125,-2.9552842230469576
14.147487175088031,640.930592099068,-3.776376306877914
14.991000173969951,643.1092756458168,-4.58876162106324
15.834513172852212,645.2894612985605,-5.392257996378627
16.678026171734246,647.4711490572979,-6.186685472463564
17.521539170616506,649.6543389220301,-6.971866358883526
18.36505216949854,651.8390308927559,-7.747625295816883
19.2085651683808,654.0252249694764,-8.513789314348406
20.052078167262835,656.2129211521906,-9.270187896335553
20.895591166145095,658.4021194408996,-10.016653033828128
21.73910416502713,660.5928198356021,-10.753019288007296
22.58261716390939,662.7850223362993,-11.479123847626145
23.426130162791424,664.9787269429903,-12.194806586915018
24.269643161673685,667.173933655676,-12.899910122935015
25.113156160555604,669.370642474355,-13.59427987234275
25.956669159437865,671.5688533990291,-14.277764107550723
26.8001821583199,673.7685664296968,-14.950214012242908
27.64369515720216,675.9697815663592,-15.611483736233346
28.487208156084193,678.1724988090152,-16.261430449627596
29.330721154966454,680.3767181576661,-16.899914396270397
30.174234153848488,682.5824396123105,-17.526798946444956
31.01774715273075,684.7896631729498,-18.141950648803267
31.861260151612782,686.9983888395825,-18.74523928149476
32.704773150494816,689.2086166122095,-19.336537902473395
33.54828614937708,691.4203464908313,-19.91572289894923
34.391799148259,693.6335784754464,-20.48267403596285
35.23531214714137,695.8483125660568,-21.037274504056633
36.07882514602329,698.0645487626603,-21.579410966010723
36.92233814490555,700.2822870652589,-22.108973602626307
37.765851143787586,702.501527473851,-22.625856157521433
38.60936414266985,704.7222699884379,-23.12995598092113
39.45287714155188,706.9445146090184,-23.621174072409154
40.29639014043414,709.1682613355937,-24.09941512262189
41.139903139316175,711.3935101681626,-24.564587553856
41.983416138198436,713.6202611067263,-25.016603559564707
42.82692913708047,715.8485141512834,-25.45537914271973
43.67044213596273,718.0782693018356,-25.880834153012255
44.513955134844764,720.3095265583812,-26.29289232287011
45.357468133727025,722.5422859209216,-26.69148130226759
46.200981132608945,724.7765473894553,-27.076532692301733
47.044494131491206,727.0123109639842,-27.44798207751576
47.88800713037324,729.2495766445065,-27.805769056941905
48.7315201292555,731.4883444310237,-28.149837273845748
49.575033128137534,733.7286143235345,-28.4801344441455
50.418546127019795,735.9703863220401,-28.79661238348848
51.26205912590183,738.2136604265393,-29.099227032959316
52.10557212478409,740.4584366370332,-29.38793848340201
52.94908512366612,742.7047149535207,-29.662710998332685
53.792598122548384,744.9524953760031,-29.923513035426115
54.63611112143042,747.201777904479,-30.170317266551052
55.47962412031268,749.4525625389497,-30.403100596341922
56.3231371191946,751.7048492794137,-30.62184417928148
57.16665011807686,753.9586381258728,-30.826533435281334
58.01016311695889,756.2139290783255,-31.017158063739096
58.853676115841154,758.4707221367728,-31.193712056057507
59.69718911472319,760.7290173012138,-31.356193706607083
60.54070211360545,762.9888145716498,-31.50460562211736
61.38421511248748,765.2501139480792,-31.63895472948071
62.22772811136974,767.5129154305034,-31.759252281954623
63.071241110251776,769.7772190189212,-31.865513863746603
63.91475410913404,772.0430247133338,-31.957759392970488
64.75826710801607,774.3103325137399,-32.03601312295895
65.60178010689833,776.5791424201409,-32.10030364192137
66.44529310578037,778.8494544325355,-32.15066387093454
67.28880610466263,781.1212685509249,-32.18713106025626
68.13231910354455,783.3945847753075,-32.209746783950365
68.9758321024268,785.6694031056852,-32.21855693281498
69.81934510130884,787.9457235420565,-32.21361170560403
70.6628581001911,790.2235460844227,-32.19496559853506
71.50637109907314,792.5028707327824,-32.16267739307509
72.34988409795517,794.7836974871362,-32.11681014199884
73.19339709683743,797.0660263474849,-32.0574311537129
74.03691009571946,799.3498573138272,-31.984611974841616
74.88042309460172,801.6351903861643,-31.898428371069812
75.72393609348376,803.9220255644949,-31.798960306239653
76.56744909236602,806.2103628488203,-31.68629191969884
77.41096209124794,808.5002022391391,-31.560511501898542
78.2544750901302,810.7915437354528,-31.421711468240222
79.09798808901223,813.0843873377603,-31.269988331171746
79.9415010878945,815.3787330460625,-31.105442670533034
80.78501408677653,817.6745808603582,-30.92817910215376
81.62852708565879,819.9719307806488,-30.73830624470521
82.47204008454082,822.2707828069329,-30.535936684810395
83.31555308342308,824.5711369392119,-30.321186940416325
84.15906608230512,826.8729931774844,-30.09417742243454
85.00257908118738,829.1763515217517,-29.85503239465526
85.84609208006941,831.4812119720127,-29.603879931943457
86.68960507895167,833.7875745282684,-29.340851876723878
87.5331180778337,836.0954391905176,-29.066083793765394
88.37663107671597,838.4048059587617,-28.779714923273062
89.22014407559789,840.7156748329991,-28.481888132300945
90.06365707448015,843.0280458132315,-28.172749864494826
90.90717007336218,845.3419188994576,-27.852450088181314
91.75068307224444,847.6572940916785,-27.5211422428132
92.59419607112648,849.9741713898928,-27.178983183789303
93.43770907000874,852.2925507941021,-26.826133125661503
94.28122206889077,854.6124323043049,-26.462755583748873
95.12473506777303,856.9338159205025,-26.08901731417292
95.96824806665506,859.2567016426937,-25.705088252336466
96.81176106553733,861.5810894708796,-25.311141449861616
97.65527406441936,863.9069794050592,-24.907353010011366
98.49878706330162,866.2343714452336,-24.493902021612893
99.34230006218354,868.5632655914012,-24.07097049150759
100.1858130610658,870.8936618435639,-23.638743275548656
101.02932605994783,873.2255602017203,-23.19740800817407
101.8728390588301,875.5589606658714,-22.74715503057602
102.71635205771213,877.8938632360162,-22.28817731749677
103.55986505659439,880.2302679121556,-21.820670402675233
104.40337805547642,882.5681746942887,-21.344832302974517
105.24689105435868,884.9075835824165,-20.860863441217404
106.09040405324072,887.248494576538,-20.368966567762467
106.93391705212298,889.5909076766543,-19.86934668084711
107.77743005100501,891.9348228827641,-19.36221094573498
108.62094304988727,894.2802401948686,-18.84776861269479
109.4644560487692,896.6271596129666,-18.32623093384875
110.30796904765157,898.9755811370599,-17.797811078919793
111.15148204653349,901.3255047671462,-17.26272404991971
111.99499504541575,903.6769305032276,-16.721186594805474
112.83850804429778,906.0298583453025,-16.173417120149622
113.68202104317982,908.3842882933716,-15.619635602854096
114.52553404206208,910.7402203474356,-15.06006350095274
115.36904704094411,913.0976545074932,-14.494923663537676
116.21256003982637,915.4565907735455,-13.924440239849595
117.0560730387084,917.8170291455914,-13.34883858757615
117.89958603759067,920.1789696236322,-12.768345180394114
118.7430990364727,922.5424122076663,-12.183187514804573
119.58661203535496,924.9073568976955,-11.593594016297072
120.43012503423688,927.2738036937178,-10.99979394489235
121.27363803311914,929.6417525957353,-10.402017300101122
122.11715103200117,932.0112036037464,-9.800494725352998
122.96066403088344,934.3821567177522,-9.195457411929958
123.80417702976547,936.7546119377516,-8.587137002460672
124.64769002864773,939.1285692637459,-7.975765494014496
125.49120302752976,941.5040286957337,-7.3615751408477905
126.33471602641202,943.8809902337163,-6.744798356846417
127.17822902529406,946.2594538776924,-6.125667617714743
128.02174202417632,948.6394196276634,-5.504415362959637
128.86525502305835,951.020887483628,-4.881273897717207
129.7087680219406,953.4038574455874,-4.256475294473589
130.55228102082253,955.78832951354,-3.630251294728744
131.3957940197048,958.1743036874877,-3.0028332106521844
132.23930701858683,960.561779967429,-2.3744518267861316
133.0828200174691,962.9507583533652,-1.745337301839328
133.92633301635112,965.3412388452948,-1.1157190706312754
134.76984601523338,967.7332214432193,-0.4858257462299491
135.61335901411542,970.1267061471374,0.14411497765683734
136.45687201299768,972.5216929570503,0.7738764239928422
137.3003850118797,974.9181818729567,1.403233029367815
138.14389801076197,977.316172894858,2.031960440550332
138.987411009644,979.7156660227529,2.6598356105789858
139.83092400852627,982.1166612566424,3.286636894347035
140.6744370074083,984.5191585965256,3.9121441436213544
141.51795000629056,986.9231580424037,4.536138801450175
142.36146300517248,989.328659594275,5.15840399589962
143.20497600405474,991.7356632521413,5.778724633075651
144.04848900293678,994.1441690160013,6.396887489369195
144.89200200181904,996.5541768858561,7.012681302882429
145.73551500070107,998.9656868617044,7.6258968639762035
146.57902799958333,1001.3786989435475,8.23632710489365
147.42254099846537,1003.7932131313843,8.843767188401134
148.26605399734763,1006.2092294252159,9.448014595404663
149.10956699622966,1008.6267478250409,10.048869211480895
149.95307999511192,1011.0457683308608,10.64613341228156
150.79659299399395,1013.4662909426743,11.23961214775374
151.64010599287622,1015.8883156604827,11.829113025132134
152.48361899175814,1018.311842484284,12.414446390648397
153.3271319906404,1020.7368714140807,12.995425409916507
154.17064498952243,1023.163402449871,13.571866146935538
155.01415798840446,1025.5914355916555,14.143587641673967
155.85767098728672,1028.0209708394348,14.710411986177892
156.70118398616876,1030.4520081932073,15.272164399164204
157.54469698505102,1032.884547652975,15.828673299049685
158.38820998393305,1035.3185892187362,16.379770375370818
159.2317229828153,1037.7541328904922,16.92529065855158
160.07523598169735,1040.1911786682417,17.465072587973573
160.9187489805796,1042.629726551986,17.998958078310302
161.76226197946153,1045.0697765417237,18.52679258407541
162.6057749783439,1047.5113286374567,19.048425162354743
163.44928797722582,1049.954382839183,19.563708533671495
164.29280097610808,1052.398939146904,20.072499140954395
165.13631397499012,1054.8449975606186,20.574657206563238
165.97982697387238,1057.292558080328,21.07004678734126
166.8233399727544,1059.7416207060312,21.558535827652126
167.66685297163667,1062.1921854377292,22.039996210372536
168.5103659705187,1064.6442522754205,22.514303805800978
169.35387896940097,1067.097821219107,22.98133851845424
170.197391968283,1069.5528922687868,23.440984331717516
171.04090496716526,1072.0094654244613,23.89312935031895
171.8844179660473,1074.4675406861295,24.337665840599094
172.72793096492956,1076.9271180537926,24.774490268546934
173.57144396381148,1079.3881975274487,25.20350333557677
174.41495696269374,1081.8507791071002,25.624610012021275
175.25846996157577,1084.314862792745,26.037719568312728
176.10198296045803,1086.7804485843849,26.442745603837132
176.94549595934006,1089.2475364820182,26.83960607343163
177.78900895822233,1091.7161264856463,27.22822331151325
178.63252195710436,1094.1862185952682,27.6085240538143
179.47603495598662,1096.6578128108847,27.98043945671221
180.31954795486865,1099.1309091324947,28.343905114134465
181.16306095375091,1101.6055075600998,28.69886107202931
182.00657395263295,1104.0816080936982,29.04525184038519
182.8500869515152,1106.5592107332914,29.383026402791284
183.69359995039713,1109.0383154788778,29.712138223528466
184.5371129492794,1111.5189223304596,30.03254525218408
185.38062594816142,1114.001031288035,30.344209925782252
186.22413894704368,1116.4846423516049,30.647099168428632
187.06765194592572,1118.9697555211685,30.941184388462744
187.91116494480798,1121.4563707967268,31.226441473121003
188.75467794369,1123.9444881782788,31.50285078070597
189.59819094257227,1126.4341076658256,31.770397130268634
190.4417039414543,1128.925229259366,32.02906978880369
191.28521694033657,1131.4178529589012,32.27886245596579
192.1287299392186,1133.91197876443,32.51977324631158
192.97224293810086,1136.4076066759535,32.75180466907836
193.8157559369829,1138.9047366934706,32.974963605508016
194.65926893586516,1141.4033688169827,33.18926128372954
195.50278193474708,1143.903503046488,33.39471325121251
196.3462949336291,1146.4051393819875,33.591339344808894
197.18980793251137,1148.908277823482,33.77916365839849
198.0333209313934,1151.4129183709701,33.95821450815724
198.87683393027567,1153.919061024453,34.12852439546957
199.72034692915759,1156.426705783929,34.2901299675063
200.56385992803985,1158.9358526494002,34.443071975491954
201.40737292692188,1161.446501620865,34.58739523068641
202.25088592580414,1163.9586526983248,34.72314855810943
203.09439892468617,1166.472305881778,34.8503847480345
203.93791192356844,1168.9874611712262,34.96916050528494
204.78142492245047,1171.5041185666678,35.07953639636144
205.62493792133273,1174.022278068104,35.18157679443675
206.46845092021476,1176.5419396755342,35.275349822251215
207.31196391909702,1179.0631033889588,35.36092729294619
208.15547691797906,1181.585769208377,35.43838464887351
208.99898991686132,1184.1099371337905,35.507800898420584
209.84250291574335,1186.6356071651971,35.569258550892066
210.6860159146256,1189.1627793025987,35.62284354949078
211.52952891350765,1191.6914535459937,35.668645202441986
212.3730419123899,1194.2216298953836,35.706756112306294
213.21655491127194,1196.753308350767,35.737272103527815
214.0600679101542,1199.2864889121454,35.760292148266075
214.90358090903624,1201.8211715795173,35.77591829056081
215.7470939079185,1204.357356352884,35.78425556888056
216.59060690680053,1206.895043232244,35.78541193710685
217.4341199056828,1209.4342322175992,35.77949818400731
218.27763290456483,1211.9749233089478,35.76662785125221
219.1211459034471,1214.5171165062911,35.74691715002951
219.96465890232912,1217.0608118096281,35.720484876315616
220.80817190121138,1219.60600921896,35.687452324859066
221.6516849000932,1222.1527087342847,35.64794320193618
222.49519789897545,1224.7009103556047,35.602083536937926
223.33871089785748,1227.2506140829187,35.550001592849554
224.18222389673974,1229.801819916227,35.49182777568317
225.02573689562178,1232.3545278555293,35.427694542927156
225.86924989450404,1234.9087379008263,35.35773631107409
226.71276289338607,1237.4644500521167,35.28208936229267
227.55627589226833,1240.021664309402,35.20089175030682
228.39978889115037,1242.580380672681,35.11428320554843
229.24330189003263,1245.1405991419547,35.022405039649115
230.08681488891466,1247.702319717222,34.925400049337306
230.93032788779692,1250.265542398484,34.82341241980835
231.77384088667895,1252.8302671857396,34.716587627634496
232.61735388556122,1255.3964940789901,34.6050723432823
233.46086688444325,1257.964223078234,34.489014333307395
234.3043798833255,1260.533454183473,34.36856236229209
235.14789288220754,1263.1041873947054,34.24386609459803
235.9914058810898,1265.6764227119324,34.1150759960001
236.83491887997184,1268.2501601351532,33.98234323527181
237.67843187885387,1270.8253996643684,33.845819585791574
238.52194487773613,1273.402141299578,33.705657327238065
239.36545787661817,1275.9803850407814,33.56200914744493
240.20897087550043,1278.5601308879795,33.415028044482625
241.05248387438223,1281.1413788411705,33.2648672290375
241.89599687326472,1283.7241289003578,33.11168002715551
242.73950987214653,1286.308381065537,32.955619783420474
243.5830228710288,1288.8941353367122,32.79683976463325
244.42653586991082,1291.4813917138806,32.63549306406095
245.27004886879308,1294.0701501970439,32.47173250632255
246.11356186767512,1296.6604107862008,32.30571055297828
246.95707486655738,1299.2521734813524,32.137579208888155
247.8005878654394,1301.8454382824975,31.967489929406284
248.64410086432167,1304.4402051896377,31.79559352847511
249.4876138632037,1307.0364742027714,31.622040087684166
250.33112686208597,1309.6342453219,31.44697886635626
251.174639860968,1312.2335185470217,31.270558212724776
252.01815285985026,1314.8342938781386,31.092925476262042
252.8616658587323,1317.4365713152488,30.91422692122206
253.70517885761456,1320.040350858354,30.734607641453984
254.5486918564966,1322.6456325074528,30.55421147654891
255.39220485537885,1325.2524162625464,30.373180929373802
256.2357178542609,1327.8607021236335,30.191657085052427
257.07923085314314,1330.4704900907154,30.009779531445805
257.9227438520252,1333.0817801637909,29.82768628118812
258.76625685090744,1335.6945723428614,29.645513695329285
259.6097698497895,1338.3088666279252,29.46339640863748
260.45328284867173,1340.924663018984,29.28146725660886
261.29679584755377,1343.5419615160363,29.099857204235846
262.140308846436,1346.1607621190833,28.918695276578845
262.98382184531783,1348.7810648281231,28.73810849118854
263.8273348442003,1351.4028696431594,28.558221792420902
264.67084784308213,1354.0261765641876,28.379157987689464
265.5143608419644,1356.6509855912116,28.20103768569334
266.3578738408464,1359.277296724229,28.023979236661727
267.2013868397287,1361.905109963241,27.848098674651162
268.0448998386107,1364.534425308247,27.673509661931124
268.888412837493,1367.1652427592476,27.500323435492504
269.731925836375,1369.7975623162415,27.328648755709914
270.5754388352573,1372.4313839792308,27.15859185718797
271.4189518341393,1375.0667077482133,26.990256401821156
272.26246483302157,1377.7035336231907,26.82374343409087
273.1059778319036,1380.3418616041613,26.659151338627133
273.94949083078586,1382.9816916911273,26.4965758000544
274.7930038296679,1385.6230238840865,26.336109765144503
275.63651682855016,1388.2658581830406,26.17784340729314
276.4800298274322,1390.9101945879884,26.02186409333756
277.32354282631445,1393.5560330989308,25.86825635272925
278.1670558251965,1396.2033737158667,25.717101849074417
279.0105688240785,1398.852216438797,25.568479354052023
279.8540818229608,1401.502561267722,25.42246472371833
280.6975948218428,1404.1544082026408,25.279130877203666
281.5411078207251,1406.807757243554,25.138547777805403
282.3846208196071,1409.4626083904611,25.00078241647999
283.22813381848937,1412.118961643363,24.865898797733035
284.0716468173712,1414.7768170022575,24.7339579279061
284.91515981625344,1417.4361744671478,24.60501780585542
285.75867281513547,1420.0970340380316,24.479133416017124
286.60218581401773,1422.7593957149102,24.356356723849604
287.44569881289976,1425.423259497782,24.236736673643914
288.289211811782,1428.0886253866493,24.120319188688427
289.13272481066406,1430.7554933815097,24.00714717377495
289.9762378095463,1433.423863482365,23.897260520028173
290.81975080842835,1436.093735689214,23.790696112041577
291.6632638073106,1438.7651100020576,23.687487837298303
292.50677680619265,1441.437986420895,23.587666597855353
293.3502898050749,1444.112364945727,23.49126032426644
294.19380280395694,1446.7882455765525,23.398293991717534
295.0373158028392,1449.4656283133731,23.30878963834697
295.88082880172124,1452.1445131561873,23.222766385720384
296.7243418006035,1454.824900104996,23.14024046142847
297.56785479948553,1457.5067891597982,23.061225223774386
298.4113677983678,1460.1901803205956,22.985731188515427
299.2548807972498,1462.8750735873864,22.91376605762209
300.0983937961321,1465.5614689601719,22.84533475001576
300.9419067950141,1468.2493664389513,22.780439434244975
301.7854197938964,1470.938766023725,22.71907956305846
302.6289327927784,1473.6296677144926,22.66125190983108
303.4724457916607,1476.322071511255,22.606950606798737
304.3159587905427,1479.0159774140109,22.556167185054825
305.15947178942497,1481.7113854227616,22.508890616261468
306.0029847883068,1484.4082955375052,22.465107356025623
306.84649778718904,1487.1067077582443,22.424801388890355
307.69001078607107,1489.8066220849769,22.387954274889132
308.53352378495333,1492.5080385177043,22.35454519761075
309.37703678383536,1495.2109570564253,22.324551013720388
310.2205497827176,1497.9153777011416,22.297946303882284
311.06406278159966,1500.6213004518509,22.274703425027493
311.9075757804819,1503.328725308555,22.254792563909913
312.75108877936395,1506.037652271253,22.238181791892877
313.5946017782462,1508.7480813399457,22.224837120906606
314.43811477712825,1511.4600125146317,22.21472256051824
315.2816277760105,1514.1734457953128,22.207800176052892
316.12514077489254,1516.8883811819874,22.204030147705684
316.9686537737748,1519.6048186746566,22.2033708305826
317.81216677265684,1522.3227582733198,22.20577881560846
318.6556797715391,1525.0421999779774,22.211208991239243
319.49919277042113,1527.7631437886284,22.219614605915886
320.34270576930317,1530.485589705274,22.230947331196177
321.1862187681854,1533.2095377279145,22.24515732550145
322.02973176706746,1535.9349878565483,22.26219329841398
322.8732447659497,1538.661940091177,22.282002575461476
323.71675776483175,1541.3903944317992,22.304531163324516
324.560270763714,1544.1203508784165,22.32972381540314
325.40378376259605,1546.851809431027,22.357524097678578
326.2472967614783,1549.5847700896325,22.38787445480646
327.0908097603601,1552.3192328542307,22.420716276377846
327.9343227592424,1555.0551977248247,22.455989963284914
328.7778357581244,1557.792664701412,22.49363499412815
329.6213487570067,1560.5316337839945,22.533589991602767
330.4648617558887,1563.27210497257,22.575792788801834
331.30837475477097,1566.0140782671406,22.62018049537499
332.151887753653,1568.7575536677048,22.666689563481288
332.99540075253526,1571.5025311742638,22.71525585347625
333.8389137514173,1574.2490107868161,22.76581469927301
334.68242675029956,1576.9969925053638,22.818300973319186
335.5259397491816,1579.7464763299045,22.872649151130904
336.36945274806385,1582.4974622604404,22.92879337532735
337.2129657469459,1585.2499502969695,22.986667519108998
338.05647874582814,1588.0039404394938,23.046205249125073
338.8999917447102,1590.7594326880114,23.107340087675222
339.74350474359244,1593.516427042524,23.17000547419311
340.5870177424745,1596.2749235030299,23.23413482595947
341.43053074135673,1599.0349220695307,23.29966159799425
342.27404374023877,1601.7964227420252,23.36651934207824
343.117556739121,1604.5594255205147,23.43464176485626
343.96106973800306,1607.3239304049973,23.503962784974725
344.8045827368853,1610.0899373954749,23.574416589208834
345.64809573576736,1612.8574464919461,23.645937687534676
346.4916087346496,1615.6264576944122,23.71846096710452
347.33512173353165,1618.3969710028716,23.79192174508369
348.1786347324139,1621.1689864173263,23.86625582031021
349.0221477312957,1623.9425039377734,23.94139952373873
349.865660730178,1626.7175235642162,24.017289767633372
350.70917372906,1629.4940452966523,24.093864093473883
351.5526867279423,1632.2720691350837,24.171060718543373
352.3961997268243,1635.0515950795082,24.248818581165377
353.23971272570657,1637.8326231299277,24.32707738456177
354.0832257245886,1640.6151532863407,24.405777639302833
354.92673872347086,1643.3991855487488,24.48486070432456
355.7702517223529,1646.1847199171502,24.56426882648804
